"","clusters"
"GOBP_REGULATION_OF_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION",3365
"GOBP_REGULATION_OF_INOSITOL_1_4_5_TRISPHOSPHATE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY",3366
"GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",1404
"GOBP_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS",1405
"GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",2829
"GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY",1960
"GOBP_REGULATION_OF_INSULIN_SECRETION",115
"GOBP_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS",1408
"GOBP_REGULATION_OF_INTEGRIN_ACTIVATION",1410
"GOBP_REGULATION_OF_INTEGRIN_BIOSYNTHETIC_PROCESS",1411
"GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",2830
"GOBP_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY",2103
"GOBP_REGULATION_OF_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY",2107
"GOBP_REGULATION_OF_INTESTINAL_ABSORPTION",3367
"GOBP_REGULATION_OF_INTESTINAL_LIPID_ABSORPTION",3367
"GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",1456
"GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT",3241
"GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT",2831
"GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION",2832
"GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",2113
"GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT",2831
"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",1914
"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR",2114
"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE",2114
"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR",2114
"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYDROGEN_PEROXIDE",1479
"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS",1481
"GOBP_REGULATION_OF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY",3368
"GOBP_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE",1486
"GOBP_REGULATION_OF_IRON_ION_TRANSMEMBRANE_TRANSPORT",3369
"GOBP_REGULATION_OF_IRON_ION_TRANSPORT",3369
"GOBP_REGULATION_OF_ISOMERASE_ACTIVITY",3331
"GOBP_REGULATION_OF_ISOTYPE_SWITCHING",2646
"GOBP_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGE_ISOTYPES",3370
"GOBP_REGULATION_OF_I_KAPPAB_PHOSPHORYLATION",1500
"GOBP_REGULATION_OF_JNK_CASCADE",1501
"GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY",2836
"GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION",3339
"GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION",1506
"GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION",1507
"GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS",1508
"GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT",2875
"GOBP_REGULATION_OF_KIDNEY_SIZE",3371
"GOBP_REGULATION_OF_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM",1797
"GOBP_REGULATION_OF_KINASE_ACTIVITY",2838
"GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY",1520
"GOBP_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS",1521
"GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION",1520
"GOBP_REGULATION_OF_LENS_FIBER_CELL_DIFFERENTIATION",2121
"GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL",1534
"GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL",1535
"GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS",1537
"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",2701
"GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION",3372
"GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION",2815
"GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",2690
"GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",2602
"GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION",2701
"GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION",1542
"GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING",1543
"GOBP_REGULATION_OF_LIGASE_ACTIVITY",3373
"GOBP_REGULATION_OF_LIPASE_ACTIVITY",46
"GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",3374
"GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS",2128
"GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY",2842
"GOBP_REGULATION_OF_LIPID_LOCALIZATION",2843
"GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS",3374
"GOBP_REGULATION_OF_LIPID_STORAGE",1558
"GOBP_REGULATION_OF_LIPID_TRANSPORT",2843
"GOBP_REGULATION_OF_LIPID_TRANSPORTER_ACTIVITY",3375
"GOBP_REGULATION_OF_LIPOPHAGY",1560
"GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",2129
"GOBP_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY",2130
"GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS",3376
"GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE",1576
"GOBP_REGULATION_OF_LOCOMOTION",610
"GOBP_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR",1568
"GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE",2055
"GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL",2055
"GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY",3377
"GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION",2847
"GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION",2848
"GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",1576
"GOBP_REGULATION_OF_LUNG_BLOOD_PRESSURE",3378
"GOBP_REGULATION_OF_LUTEINIZING_HORMONE_SECRETION",1588
"GOBP_REGULATION_OF_LYASE_ACTIVITY",36
"GOBP_REGULATION_OF_LYMPHANGIOGENESIS",3379
"GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION",1538
"GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS",1537
"GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS",2850
"GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION",2815
"GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY",2602
"GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION",2851
"GOBP_REGULATION_OF_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION",1596
"GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH",1465
"GOBP_REGULATION_OF_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS",1598
"GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION",3380
"GOBP_REGULATION_OF_LYSOSOME_SIZE",3336
"GOBP_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE",3256
"GOBP_REGULATION_OF_MACROAUTOPHAGY",1612
"GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION",1615
"GOBP_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS",1617
"GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS",1618
"GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION",1175
"GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION",2853
"GOBP_REGULATION_OF_MACROPHAGE_FUSION",1621
"GOBP_REGULATION_OF_MACROPHAGE_MIGRATION",1618
"GOBP_REGULATION_OF_MACROPHAGE_PROLIFERATION",3381
"GOBP_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION",1640
"GOBP_REGULATION_OF_MALE_GONAD_DEVELOPMENT",2805
"GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION",1649
"GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY",2855
"GOBP_REGULATION_OF_MAST_CELL_ACTIVATION",3372
"GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",3372
"GOBP_REGULATION_OF_MAST_CELL_CHEMOTAXIS",1657
"GOBP_REGULATION_OF_MATRIX_METALLOPEPTIDASE_SECRETION",2142
"GOBP_REGULATION_OF_MDA_5_SIGNALING_PATHWAY",1668
"GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION",1671
"GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE",3382
"GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION",1202
"GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION",3382
"GOBP_REGULATION_OF_MELANOCYTE_DIFFERENTIATION",2736
"GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION",1685
"GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL",3383
"GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",3383
"GOBP_REGULATION_OF_MEMBRANE_INVAGINATION",3384
"GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION",2552
"GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY",199
"GOBP_REGULATION_OF_MEMBRANE_POTENTIAL",33
"GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS",2860
"GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION",405
"GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL",3385
"GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",3385
"GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",3385
"GOBP_REGULATION_OF_MEMBRANE_TUBULATION",3386
"GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION",1704
"GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION",1707
"GOBP_REGULATION_OF_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS",1719
"GOBP_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION",3387
"GOBP_REGULATION_OF_MESODERMAL_CELL_FATE_SPECIFICATION",3387
"GOBP_REGULATION_OF_MESODERM_DEVELOPMENT",3388
"GOBP_REGULATION_OF_MESONEPHROS_DEVELOPMENT",1714
"GOBP_REGULATION_OF_METALLOENDOPEPTIDASE_ACTIVITY",2150
"GOBP_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY",2150
"GOBP_REGULATION_OF_METAL_ION_TRANSPORT",3389
"GOBP_REGULATION_OF_METANEPHROS_DEVELOPMENT",3390
"GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION",2622
"GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION",3391
"GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT",3311
"GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS",3392
"GOBP_REGULATION_OF_MICROTUBULE_BINDING",3393
"GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION",3392
"GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION",1732
"GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION",1733
"GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION",1735
"GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",1735
"GOBP_REGULATION_OF_MICROVILLUS_ASSEMBLY",3394
"GOBP_REGULATION_OF_MICROVILLUS_LENGTH",3301
"GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION",3394
"GOBP_REGULATION_OF_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION",2752
"GOBP_REGULATION_OF_MIRNA_CATABOLIC_PROCESS",1745
"GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS",1748
"GOBP_REGULATION_OF_MIRNA_TRANSCRIPTION",1748
"GOBP_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT",3395
"GOBP_REGULATION_OF_MITOCHONDRIAL_DNA_METABOLIC_PROCESS",3396
"GOBP_REGULATION_OF_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE",3395
"GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION",1760
"GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION",2155
"GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION",2867
"GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY",199
"GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS",1764
"GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL",3397
"GOBP_REGULATION_OF_MITOCHONDRIAL_MRNA_STABILITY",3398
"GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",1764
"GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",1772
"GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSCRIPTION",3399
"GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION",2867
"GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION",2868
"GOBP_REGULATION_OF_MITOPHAGY",1781
"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE",588
"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",588
"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT",2680
"GOBP_REGULATION_OF_MITOTIC_CENTROSOME_SEPARATION",640
"GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS",2869
"GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION",2870
"GOBP_REGULATION_OF_MITOTIC_RECOMBINATION",3400
"GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION",696
"GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY",3401
"GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON",1789
"GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE",1790
"GOBP_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE",1790
"GOBP_REGULATION_OF_MONOATOMIC_ANION_TRANSMEMBRANE_TRANSPORT",3402
"GOBP_REGULATION_OF_MONOATOMIC_ANION_TRANSPORT",3402
"GOBP_REGULATION_OF_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT",3389
"GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT",3389
"GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT",3389
"GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS",2872
"GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION",1805
"GOBP_REGULATION_OF_MONOCYTE_EXTRAVASATION",1806
"GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",1594
"GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY",2874
"GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM",2875
"GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",2875
"GOBP_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS",1814
"GOBP_REGULATION_OF_MRNA_3_END_PROCESSING",2876
"GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS",1822
"GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS",3403
"GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS",1822
"GOBP_REGULATION_OF_MRNA_PROCESSING",108
"GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME",108
"GOBP_REGULATION_OF_MUCUS_SECRETION",2878
"GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT",2684
"GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH",2880
"GOBP_REGULATION_OF_MUSCLE_ADAPTATION",1839
"GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION",2882
"GOBP_REGULATION_OF_MUSCLE_CONTRACTION",1846
"GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY",1839
"GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT",2168
"GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS",1846
"GOBP_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT",2885
"GOBP_REGULATION_OF_MYELINATION",1012
"GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",1854
"GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION",3404
"GOBP_REGULATION_OF_MYELOID_DENDRITIC_CELL_ACTIVATION",3405
"GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION",3404
"GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY",3372
"GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION",1859
"GOBP_REGULATION_OF_MYOBLAST_FUSION",2889
"GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION",1864
"GOBP_REGULATION_OF_MYOFIBROBLAST_DIFFERENTIATION",1865
"GOBP_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY",1925
"GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION",1868
"GOBP_REGULATION_OF_NADP_METABOLIC_PROCESS",3406
"GOBP_REGULATION_OF_NAD_P_H_OXIDASE_ACTIVITY",3407
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION",2891
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS",1879
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION",1882
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL",1883
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY",1884
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION",1885
"GOBP_REGULATION_OF_NCRNA_TRANSCRIPTION",1748
"GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT",2683
"GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS",3408
"GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION",2331
"GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION",2893
"GOBP_REGULATION_OF_NEUROGENESIS",2683
"GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",3391
"GOBP_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT",3409
"GOBP_REGULATION_OF_NEURONAL_ACTION_POTENTIAL",3410
"GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY",3377
"GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",2176
"GOBP_REGULATION_OF_NEURON_DIFFERENTIATION",2895
"GOBP_REGULATION_OF_NEURON_MATURATION",3411
"GOBP_REGULATION_OF_NEURON_MIGRATION",2896
"GOBP_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION",2897
"GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",3300
"GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION",2179
"GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",3257
"GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE",2360
"GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION",3412
"GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT",3412
"GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE",2362
"GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY",2901
"GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION",2902
"GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS",2806
"GOBP_REGULATION_OF_NEUTROPHIL_DEGRANULATION",2902
"GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION",2372
"GOBP_REGULATION_OF_NEUTROPHIL_MEDIATED_CYTOTOXICITY",3413
"GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION",2806
"GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION",2903
"GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS",2904
"GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY",2874
"GOBP_REGULATION_OF_NK_T_CELL_ACTIVATION",2377
"GOBP_REGULATION_OF_NK_T_CELL_DIFFERENTIATION",2378
"GOBP_REGULATION_OF_NK_T_CELL_PROLIFERATION",2377
"GOBP_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY",3414
"GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY",2183
"GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY",862
"GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",2381
"GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY",2905
"GOBP_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY",2906
"GOBP_REGULATION_OF_NOREPINEPHRINE_SECRETION",2387
"GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY",2391
"GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION",2751
"GOBP_REGULATION_OF_NUCLEAR_DIVISION",2870
"GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",2908
"GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY",2188
"GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING",2403
"GOBP_REGULATION_OF_NUCLEASE_ACTIVITY",3415
"GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT",3403
"GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",2910
"GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY",2911
"GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY",2911
"GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",3267
"GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR",1200
"GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS",3267
"GOBP_REGULATION_OF_ODONTOBLAST_DIFFERENTIATION",2435
"GOBP_REGULATION_OF_ODONTOGENESIS",3416
"GOBP_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH",3416
"GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION",2441
"GOBP_REGULATION_OF_OOCYTE_MATURATION",1978
"GOBP_REGULATION_OF_OPSONIZATION",739
"GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY",3309
"GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION",2669
"GOBP_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE",3072
"GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT",2913
"GOBP_REGULATION_OF_ORGAN_GROWTH",1311
"GOBP_REGULATION_OF_OSSIFICATION",294
"GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION",2914
"GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION",2194
"GOBP_REGULATION_OF_OSTEOCLAST_DEVELOPMENT",307
"GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION",2463
"GOBP_REGULATION_OF_OSTEOCLAST_PROLIFERATION",2464
"GOBP_REGULATION_OF_OVARIAN_FOLLICLE_DEVELOPMENT",3417
"GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION",3254
"GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",1482
"GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY",2918
"GOBP_REGULATION_OF_P38MAPK_CASCADE",2478
"GOBP_REGULATION_OF_PANCREATIC_JUICE_SECRETION",2480
"GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",802
"GOBP_REGULATION_OF_PENTOSE_PHOSPHATE_SHUNT",3406
"GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY",2718
"GOBP_REGULATION_OF_PEPTIDE_TRANSPORT",115
"GOBP_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION",2198
"GOBP_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION",2919
